ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE,SHORT_TITLE_CAT,LONG_TITLE_CAT
10030226,sdv-pii-6vvyk,sdv-pii-0tj8d,sdv-pii-mqib6,1043,395
7673263,sdv-pii-imc7l,sdv-pii-8u8fk,sdv-pii-xzxre,11994,12392
6003213,sdv-pii-a3wxm,sdv-pii-ls6id,sdv-pii-9n6mr,2170,9437
3942545,sdv-pii-0ioxp,sdv-pii-szdzz,sdv-pii-qud7u,8893,6802
12974683,sdv-pii-t7cwo,sdv-pii-5mj1g,sdv-pii-44ysm,8401,12327
5694557,sdv-pii-62xcd,sdv-pii-c4smq,sdv-pii-fy5rk,13287,12806
14995672,sdv-pii-an83l,sdv-pii-zraoi,sdv-pii-egjy5,5011,4417
13303943,sdv-pii-s7f9h,sdv-pii-olp3k,sdv-pii-wij8v,4416,2648
93418,sdv-pii-q6wst,sdv-pii-ufl8v,sdv-pii-s9cxz,8389,6324
14601964,sdv-pii-8ztl5,sdv-pii-0vsff,sdv-pii-txs6v,3893,2304
462844,sdv-pii-77v4m,sdv-pii-zium1,sdv-pii-vvku2,8556,12656
8590590,sdv-pii-ppu9d,sdv-pii-io635,sdv-pii-ryiq2,6181,6490
10526135,sdv-pii-76egv,sdv-pii-z2x9u,sdv-pii-g0330,3294,464
2787760,sdv-pii-28by7,sdv-pii-7dg9c,sdv-pii-i8773,5877,4724
11639305,sdv-pii-adqgq,sdv-pii-06agg,sdv-pii-ukta0,12958,14561
8464585,sdv-pii-1d8jl,sdv-pii-5sy0m,sdv-pii-9gmwo,1637,4566
13570232,sdv-pii-pdi9e,sdv-pii-y4307,sdv-pii-4zis6,12527,12059
3214240,sdv-pii-xj8dt,sdv-pii-evw59,sdv-pii-43y40,5729,4563
5857559,sdv-pii-sp3nc,sdv-pii-cyy1k,sdv-pii-zsd3p,13306,12914
4856831,sdv-pii-3umrp,sdv-pii-b8g6t,sdv-pii-y2kc1,8431,7251
1517608,sdv-pii-yggln,sdv-pii-4fjqt,sdv-pii-7bp71,7554,12827
13972114,sdv-pii-c8x5q,sdv-pii-j73uu,sdv-pii-0ayrk,12746,13504
13857124,sdv-pii-hc6lj,sdv-pii-8uy23,sdv-pii-12uzs,7854,3977
10213198,sdv-pii-4rbrt,sdv-pii-zt90c,sdv-pii-xf61n,626,1499
5936203,sdv-pii-9im01,sdv-pii-c0ec5,sdv-pii-typ9l,861,4589
6286540,sdv-pii-xp6t3,sdv-pii-xuu8j,sdv-pii-5a7wx,1840,3057
1498889,sdv-pii-8ild2,sdv-pii-u97kd,sdv-pii-n08jc,6561,6164
12456580,sdv-pii-18g97,sdv-pii-ieivt,sdv-pii-1c365,2275,4650
13714090,sdv-pii-5viqu,sdv-pii-ee45g,sdv-pii-nyn8g,10956,12965
618140,sdv-pii-s20w5,sdv-pii-8qidu,sdv-pii-3ptl7,249,951
9722634,sdv-pii-lci61,sdv-pii-wfgmz,sdv-pii-plalk,1649,3565
15723100,sdv-pii-9mmb7,sdv-pii-gt8m3,sdv-pii-r32y0,5889,4940
1013919,sdv-pii-qmhl5,sdv-pii-zpfbc,sdv-pii-xacnz,8529,8422
15017898,sdv-pii-uiki0,sdv-pii-29te6,sdv-pii-7h7wz,7281,5055
2641312,sdv-pii-q5wdp,sdv-pii-w56vj,sdv-pii-dbmav,2243,10787
8369060,sdv-pii-8fzvg,sdv-pii-ufrr7,sdv-pii-atwen,7256,3959
12133105,sdv-pii-f36ka,sdv-pii-rmad0,sdv-pii-qosuy,1801,439
12698381,sdv-pii-ye7iq,sdv-pii-j6sz8,sdv-pii-4p2w9,12242,12785
13485284,sdv-pii-pdhhs,sdv-pii-qiy4l,sdv-pii-wj3hw,9396,4949
1014087,sdv-pii-dnyvg,sdv-pii-i9zgh,sdv-pii-wrybo,4736,6001
16581490,sdv-pii-q1iet,sdv-pii-s4zjs,sdv-pii-twdx0,7630,3605
12704024,sdv-pii-m75at,sdv-pii-5qh2x,sdv-pii-bt5n5,1282,1096
9415125,sdv-pii-sfar7,sdv-pii-sigh2,sdv-pii-33u61,2384,1982
11653669,sdv-pii-78ulk,sdv-pii-fzif8,sdv-pii-d2clf,12240,10307
275815,sdv-pii-zwlas,sdv-pii-5ljm9,sdv-pii-4gbcn,6621,3363
10950171,sdv-pii-qvq5o,sdv-pii-a5uaf,sdv-pii-5as71,12231,13120
6079036,sdv-pii-2piro,sdv-pii-7y3oh,sdv-pii-4mpvu,14327,13601
8195376,sdv-pii-l9mdj,sdv-pii-gvmbe,sdv-pii-lpq1z,4673,8362
10736144,sdv-pii-lg8ql,sdv-pii-n9lxi,sdv-pii-nivm9,6438,4548
4048384,sdv-pii-jwscp,sdv-pii-jivbi,sdv-pii-r8wxs,5736,3978
204697,sdv-pii-101ia,sdv-pii-feyqd,sdv-pii-sh42k,8259,7756
5390457,sdv-pii-du5od,sdv-pii-88o8y,sdv-pii-ev4um,10553,5957
15445934,sdv-pii-iew3i,sdv-pii-gy229,sdv-pii-qy4ih,3651,4496
11821670,sdv-pii-mib76,sdv-pii-hdpfu,sdv-pii-etv8i,13707,13318
2468872,sdv-pii-hoodh,sdv-pii-0az2c,sdv-pii-tqfpk,12988,12385
3585871,sdv-pii-3l1xt,sdv-pii-jwr4r,sdv-pii-pc2uz,12118,12847
9174866,sdv-pii-4ft7f,sdv-pii-whyil,sdv-pii-oqsqa,9161,5963
337560,sdv-pii-x3mf8,sdv-pii-dsb45,sdv-pii-cspjh,8065,12424
14835320,sdv-pii-wwxu2,sdv-pii-nch0g,sdv-pii-c7ddt,13390,13800
15734300,sdv-pii-x9ymi,sdv-pii-pomxw,sdv-pii-30ccr,1852,1564
9077285,sdv-pii-1wdlt,sdv-pii-zl2l7,sdv-pii-5q8uw,3368,1675
8575427,sdv-pii-uuk0z,sdv-pii-tqtvc,sdv-pii-ey70m,1861,1104
10505759,sdv-pii-6knq6,sdv-pii-s28dr,sdv-pii-qq9ng,5208,2838
13682240,sdv-pii-4ltvq,sdv-pii-j79fs,sdv-pii-2ko43,5445,954
5713608,sdv-pii-c9bpz,sdv-pii-76ibs,sdv-pii-hk0x3,5546,9159
6236383,sdv-pii-z8b34,sdv-pii-4y7ol,sdv-pii-ntj6h,2987,11246
2849980,sdv-pii-n0kh7,sdv-pii-k4x3m,sdv-pii-fafvd,6604,13807
7074087,sdv-pii-vdd8s,sdv-pii-gj0ot,sdv-pii-9jpme,13450,12587
3369222,sdv-pii-myoj4,sdv-pii-32d2a,sdv-pii-01nyr,4261,10500
1667922,sdv-pii-ps0so,sdv-pii-mqpu2,sdv-pii-i8lbg,5411,11394
10325926,sdv-pii-fkna4,sdv-pii-14dnm,sdv-pii-7095h,13671,13963
6307154,sdv-pii-u1506,sdv-pii-z70dr,sdv-pii-lu60j,0,1532
3625484,sdv-pii-0ddqd,sdv-pii-japrm,sdv-pii-4b8d1,7403,9243
14266207,sdv-pii-qxv9w,sdv-pii-jdq5h,sdv-pii-qtrzg,13255,13750
14766309,sdv-pii-340d7,sdv-pii-4lrom,sdv-pii-um1q4,3156,2086
2819195,sdv-pii-n2tgx,sdv-pii-28nyl,sdv-pii-hfp7h,8821,5290
6609766,sdv-pii-44d97,sdv-pii-37m31,sdv-pii-o27x4,1417,3148
9091618,sdv-pii-181en,sdv-pii-huz65,sdv-pii-vpouf,3743,12002
15896288,sdv-pii-62qlk,sdv-pii-wj7vs,sdv-pii-nhe5s,545,1161
5593352,sdv-pii-jj85x,sdv-pii-owwng,sdv-pii-q95if,226,0
12970010,sdv-pii-l1bey,sdv-pii-ck7ea,sdv-pii-z0eqr,12193,9962
305766,sdv-pii-ighx1,sdv-pii-41ce8,sdv-pii-64jew,5324,4580
1195857,sdv-pii-mle1k,sdv-pii-nexni,sdv-pii-h7jwp,10945,11360
10584888,sdv-pii-l0418,sdv-pii-wxzj6,sdv-pii-cx6d8,0,8684
6855916,sdv-pii-tb6ql,sdv-pii-c9amk,sdv-pii-t6u3o,1189,638
11881044,sdv-pii-7zwa5,sdv-pii-w686p,sdv-pii-pxtnj,2892,3076
7804287,sdv-pii-46hqf,sdv-pii-yod6m,sdv-pii-zx9yq,13664,14438
8690903,sdv-pii-r3c5a,sdv-pii-gnn6z,sdv-pii-379g1,10038,10062
9587875,sdv-pii-721h1,sdv-pii-pomkr,sdv-pii-dihmk,2204,649
7137462,sdv-pii-1x6q2,sdv-pii-f3k14,sdv-pii-ndj0k,6366,1977
6913845,sdv-pii-q1yas,sdv-pii-jaktc,sdv-pii-0z4ak,8013,9204
736674,sdv-pii-u57fo,sdv-pii-og9r3,sdv-pii-2xw99,4644,4972
5281900,sdv-pii-hqnun,sdv-pii-ymb3n,sdv-pii-ywb4h,4299,2238
15487024,sdv-pii-tbd5b,sdv-pii-z57v0,sdv-pii-14iw2,8598,9423
10630933,sdv-pii-hhc06,sdv-pii-d71n6,sdv-pii-mi95c,14257,14212
2660636,sdv-pii-01zla,sdv-pii-l1f0b,sdv-pii-f4ihb,461,4082
3669639,sdv-pii-d89rq,sdv-pii-6mqf6,sdv-pii-9gww3,757,723
12958788,sdv-pii-k0quc,sdv-pii-92l2w,sdv-pii-1zx2p,2060,4660
1578331,sdv-pii-t6nsw,sdv-pii-scbab,sdv-pii-s6b1h,732,2684
14746474,sdv-pii-m8n78,sdv-pii-361tu,sdv-pii-0f2qo,11174,13589
14058066,sdv-pii-zye1h,sdv-pii-wonvu,sdv-pii-d8q18,2622,7319
15786685,sdv-pii-n443c,sdv-pii-6u9ek,sdv-pii-j0dmr,13253,12750
7295590,sdv-pii-eea4c,sdv-pii-7fpfo,sdv-pii-xxsr3,8340,5629
7927857,sdv-pii-memtr,sdv-pii-rwmy7,sdv-pii-td83f,7664,3419
1869734,sdv-pii-54gto,sdv-pii-tma49,sdv-pii-bwy90,13198,14384
14555789,sdv-pii-g0aao,sdv-pii-9imwm,sdv-pii-86twa,9942,12025
