ROW_ID,ITEMID,LABEL,ABBREVIATION,DBSOURCE,LINKSTO,CATEGORY,UNITNAME,PARAM_TYPE,CONCEPTID,LABEL_CAT,CATEGORY_CAT
2031399,1533,sdv-pii-f5x2x,,metavision,chartevents,Venous ABG,,Checkbox,,5385,33
8095855,698,sdv-pii-8d8am,,metavision,chartevents,Dialysis,Inch,Numeric,,2257,35
11527000,5,sdv-pii-atuku,,metavision,chartevents,6-Cultures,,Checkbox,,5596,21
5107813,42186,sdv-pii-fjzaj,sdv-pii-dqa5f,metavision,chartevents,Labs,,Numeric with tag,,9780,50
1646183,29,sdv-pii-kgjji,,carevue,chartevents,,,,,9080,-1
10561458,6827,sdv-pii-8dora,,metavision,chartevents,Access Lines - Peripheral,dynes*sec/cm5,Numeric,,7934,31
16483643,6716,sdv-pii-03qj3,,metavision,chartevents,Treatments,,Text,,1911,79
10915635,7609,sdv-pii-ljejc,,hospital,microbiologyevents,ORGANISM,,,,-1,64
2593977,30738,sdv-pii-s5wfp,,metavision,chartevents,Access Lines - Invasive,,Checkbox,,5692,17
2156959,613,sdv-pii-a3is4,,metavision,chartevents,Quick Admit,,,,3950,60
8936786,418,sdv-pii-6db5x,,carevue,chartevents,,,,,6883,29
8731796,5285,sdv-pii-5nyh3,,metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,,3129,38
2760038,178,sdv-pii-61xkf,sdv-pii-crkzs,metavision,chartevents,PiCCO,L/min/m2,Numeric,,3465,31
13784818,2773,sdv-pii-yyjfs,,carevue,inputevents_cv,Free Form Intake,,,,8006,39
7376991,151,sdv-pii-1bhvj,,metavision,procedureevents_mv,3-Significant Events,,Process,,9550,9
6793367,99874,sdv-pii-jp8bj,,carevue,outputevents,,,,,8958,-1
2054811,905,sdv-pii-9qhqe,,carevue,chartevents,Skin - Incisions,,,,5723,-1
6244672,61246,sdv-pii-0l2q1,,carevue,inputevents_cv,Free Form Intake,,,,1419,-1
6646514,77936,sdv-pii-zznnu,,metavision,chartevents,Respiratory,sec,Numeric,,5260,69
1380524,2993,sdv-pii-8hreu,,metavision,chartevents,Respiratory,ml/min,Numeric,,7840,74
10041913,1594,sdv-pii-08o2e,,carevue,chartevents,,,,,11121,-1
12940966,941,sdv-pii-yi626,,metavision,chartevents,VBG's,,Checkbox,,3133,78
717391,18077,sdv-pii-6gxwv,sdv-pii-lqugf,metavision,chartevents,Impella,L/min/m2,Numeric,,401,84
6510428,682,sdv-pii-vhgt3,,metavision,chartevents,Generic Proc Note,,Numeric,,6955,61
8499836,25392,sdv-pii-9m6rk,sdv-pii-q5e8l,metavision,inputevents_mv,Nutrition - Supplements,mL,Solution,,2174,64
12001013,6388,sdv-pii-41oi2,sdv-pii-g9rl4,metavision,procedureevents_mv,Dialysis,,Process,,1632,7
2540019,233017,sdv-pii-5ka99,sdv-pii-ic6t3,hospital,microbiologyevents,ORGANISM,,,,7005,63
16163169,1329,sdv-pii-xvp4t,,metavision,inputevents_mv,Medications,mg,Solution,,4687,48
4548240,1062,sdv-pii-vw388,,metavision,chartevents,Hemodynamics,,Text,,5464,45
6279095,9974,sdv-pii-7k5yb,,carevue,inputevents_cv,Free Form Intake,,,,975,39
286739,127,sdv-pii-a97cz,,metavision,datetimeevents,Access Lines - Invasive,,Date time,,5686,13
10160981,16,sdv-pii-z2cnf,,hospital,microbiologyevents,SPECIMEN,,,,3727,83
16356206,6793,sdv-pii-lwk5n,,hospital,microbiologyevents,SPECIMEN,,,,3364,76
9494097,989,sdv-pii-ywhf6,,metavision,chartevents,Alarms,,Checkbox,,780,15
12409531,9381,sdv-pii-t50nw,sdv-pii-88n39,carevue,chartevents,,,,,1126,-1
1427643,3218,sdv-pii-3km0n,,carevue,chartevents,,,,,8100,-1
12684386,6,sdv-pii-5sz7e,,carevue,inputevents_cv,Free Form Intake,,,,454,40
12316268,15811,sdv-pii-r8h8p,,metavision,chartevents,Skin - Impairment,,Text,,3304,82
5529839,82,sdv-pii-gvp5k,,metavision,datetimeevents,Access Lines - Invasive,,Date time,,2012,18
1151062,16105,sdv-pii-j0bxg,,metavision,inputevents_mv,Medications,grams,Solution,,3415,53
402727,34,sdv-pii-ajw9m,,metavision,procedureevents_mv,3-Significant Events,,Process,,2808,6
4310204,5674,sdv-pii-nqcew,,carevue,chartevents,Coags,,,,7049,-1
14884799,3273,sdv-pii-gso06,,carevue,inputevents_cv,Free Form Intake,,,,2812,39
13746755,52687,sdv-pii-e7td5,,metavision,chartevents,Labs,,Numeric with tag,,5650,49
3903071,217,sdv-pii-wz3n1,,carevue,inputevents_cv,Free Form Intake,,,,2904,39
7491074,40013,sdv-pii-wg8yu,,metavision,chartevents,Skin - Assessment,,Text,,3535,10
1974156,73685,sdv-pii-h57ki,sdv-pii-pnvpd,metavision,chartevents,General,g/kg,Numeric,,1268,30
14277353,68,sdv-pii-0qzm2,,carevue,microbiologyevents,Access Lines - Peripheral,,,,8481,39
5190315,176,sdv-pii-4f29w,sdv-pii-izu9r,metavision,chartevents,General,kg,Numeric,,2713,53
2995382,95,sdv-pii-8aygj,,metavision,chartevents,Restraint/Support Systems,,Text,,5452,81
9761408,169,sdv-pii-mvw0g,sdv-pii-jcizj,metavision,datetimeevents,Access Lines - Peripheral,,Date time,,1625,12
9716764,48,sdv-pii-j35jw,,carevue,chartevents,,,,,1137,-1
14368369,516,sdv-pii-289gx,sdv-pii-gfolq,carevue,inputevents_cv,Free Form Intake,,,,2787,38
14649613,967,sdv-pii-gkgnz,sdv-pii-kv35u,carevue,chartevents,Free Form Intake,,,,2289,39
12985546,468,sdv-pii-h1zoh,,metavision,chartevents,Respiratory,cmH2O,Numeric,,5116,70
13303126,586,sdv-pii-29s0n,,carevue,outputevents,,,,,3361,-1
8676935,686,sdv-pii-y4vyi,,hospital,microbiologyevents,SPECIMEN,,,,9136,80
5817748,3309,sdv-pii-27002,,metavision,chartevents,Labs,,Numeric with tag,,2922,49
8383310,359,sdv-pii-lhn7c,,hospital,microbiologyevents,ORGANISM,,,,3165,60
10676031,8273,sdv-pii-4bzb6,,metavision,chartevents,Labs,,Numeric,,7570,45
13784737,93,sdv-pii-ud0dr,,hospital,microbiologyevents,ORGANISM,,,,6613,65
5106883,21,sdv-pii-uhue7,,carevue,chartevents,,,,,4291,-1
5519670,78,sdv-pii-17wr8,,carevue,chartevents,Cardiovascular (Pacer Data),,,,5609,74
4449614,582,sdv-pii-pvv4u,,metavision,chartevents,Impella,,Checkbox,,3005,39
14208543,484,sdv-pii-16vdw,,metavision,chartevents,Skin - Assessment,,Text,,6776,28
3274148,1187,sdv-pii-ocp2p,,metavision,inputevents_mv,Medications,units,Solution,,2877,49
6896734,40549,sdv-pii-q2arp,,carevue,chartevents,,,,,6064,-1
2985384,6,sdv-pii-yho64,,metavision,chartevents,Medications,mEq,Solution,,10140,51
4503968,4216,sdv-pii-vsln3,,metavision,chartevents,Nutrition - Parenteral,,Text,,822,64
16116090,6084,sdv-pii-c83gc,sdv-pii-kx8o0,metavision,chartevents,Respiratory,,Text,,1906,81
221760,9,sdv-pii-fct7k,,metavision,chartevents,PA Line Insertion,mL,Numeric,,6611,68
2810094,998,sdv-pii-iif0l,,metavision,inputevents_mv,Medications,mg,Solution,,1755,47
4657051,6618,sdv-pii-vab99,,metavision,procedureevents_mv,3-Significant Events,,Process,,2040,3
14860500,98,sdv-pii-uvodm,sdv-pii-cbvht,metavision,chartevents,Skin - Impairment,,Checkbox,,2407,18
13478050,24716,sdv-pii-40hmz,sdv-pii-7g1pr,metavision,chartevents,Cardiovascular (Pacer Data),ml/kg,Numeric,,8702,26
3368324,16176,sdv-pii-jt2bz,,carevue,inputevents_cv,Free Form Intake,,,,4610,39
8704275,95,sdv-pii-lx0x7,,carevue,outputevents,,,,,5758,-1
8252328,65,sdv-pii-e0mwi,,carevue,chartevents,,,,,9217,-1
3607573,341,sdv-pii-5fm41,,metavision,chartevents,Tandem Heart,,Text,,3588,67
4976990,753,sdv-pii-qu1zd,,metavision,chartevents,Dialysis,mL/m2,Numeric,,2544,78
11955289,538,sdv-pii-ynyiw,,metavision,inputevents_mv,Fluids - Other (Not In Use),mL,Solution,,4876,38
13211815,535,sdv-pii-ohrf7,,metavision,datetimeevents,6-Cultures,,Date time,,6633,17
14928395,5,sdv-pii-nrbem,,metavision,chartevents,Respiratory,years,Numeric,,7770,80
6151527,1981,sdv-pii-bxmlp,,carevue,inputevents_cv,Free Form Intake,,,,2062,40
11995490,628,sdv-pii-09676,,metavision,chartevents,Skin - Impairment,,Text,,7311,84
5156710,672,sdv-pii-19qm3,,metavision,inputevents_mv,Medications,mcg,Numeric,,1384,51
4108028,579,sdv-pii-q5ud7,,metavision,chartevents,PA Line Insertion,L/min,Numeric,,8698,62
7365923,778,sdv-pii-uf0qr,,carevue,chartevents,,,,,11201,-1
8963818,911,sdv-pii-qemab,,metavision,procedureevents_mv,5-Imaging,,Process,,1580,3
10580657,9422,sdv-pii-w28c0,,hospital,microbiologyevents,ORGANISM,,,,7117,58
7565922,16,sdv-pii-urxnm,,carevue,chartevents,ABG,,,,7225,39
10352995,2,sdv-pii-dmhff,,metavision,chartevents,OB-GYN,units,Numeric,,3931,61
14729021,4478,sdv-pii-mikof,,metavision,chartevents,Routine Vital Signs,g/dl,Numeric,,8022,85
15322203,193,sdv-pii-wk5vw,,hospital,microbiologyevents,ORGANISM,,,,8279,65
1354432,337,sdv-pii-vguy1,,carevue,outputevents,,,,,7811,-1
2783186,58,sdv-pii-xfqyx,sdv-pii-9u1i1,carevue,chartevents,,,,,6187,-1
2893948,6708,sdv-pii-s4s9t,sdv-pii-1zqfy,metavision,chartevents,Cardiovascular,,Text,,3282,28
7156919,864,sdv-pii-1kgek,sdv-pii-yqyzs,hospital,microbiologyevents,ORGANISM,,,,2108,85
15473586,4756,sdv-pii-0qq1v,,hospital,microbiologyevents,SPECIMEN,,,,3503,80
8370836,13,sdv-pii-9d1ob,,metavision,chartevents,3-Significant Events,,Text,,6430,17
10793487,848,sdv-pii-rhuy7,,metavision,chartevents,Respiratory,bpm,Numeric,,8269,22
13829440,9406,sdv-pii-fyf7e,sdv-pii-2mj8h,metavision,chartevents,Respiratory,?F,Numeric,,3438,74
5209927,28,sdv-pii-4jukw,,metavision,chartevents,Thoracentesis,,Text,,5231,85
3550588,71312,sdv-pii-t76kh,,metavision,inputevents_mv,Nutrition - Supplements,mg,Solution,,8651,27
12752373,7406,sdv-pii-0v8s8,,metavision,outputevents,PA Line Insertion,mL,Numeric,,5356,66
11998532,23,sdv-pii-nq4wm,sdv-pii-vrt50,hospital,microbiologyevents,ORGANISM,,,,6222,61
1588135,13881,sdv-pii-icxw0,,metavision,chartevents,PiCCO,dynes.sec.cm-5/m2,Numeric,,2226,67
5957915,419,sdv-pii-27cb7,,hospital,microbiologyevents,ORGANISM,,,,4908,62
16547730,15708,sdv-pii-98laa,,metavision,procedureevents_mv,4-Procedures,,Process,,1244,6
12841109,6153,sdv-pii-zakyp,,metavision,chartevents,Cardiovascular (Pacer Data),grams,Text,,8428,63
8170316,11633,sdv-pii-ht2i9,,carevue,chartevents,,,,,229,-1
9057839,694,sdv-pii-vjsw1,,metavision,inputevents_mv,Nutrition - Supplements,mL,Solution,,6280,38
9674639,5464,sdv-pii-ribkx,sdv-pii-50kza,metavision,chartevents,Respiratory,cmH2O,Numeric,,1950,72
14238695,57,sdv-pii-dyx76,sdv-pii-rctgu,carevue,outputevents,,,,,8596,-1
7801571,88,sdv-pii-3qgtl,sdv-pii-7aw2s,metavision,datetimeevents,Access Lines - Invasive,,Date time,,10623,14
11170214,44752,sdv-pii-mrbhy,,metavision,chartevents,IABP,mL,Numeric,,8048,29
15988322,864,sdv-pii-gwxie,,hospital,microbiologyevents,ORGANISM,,,,9768,60
4889677,217,sdv-pii-hcjp3,,metavision,chartevents,Scores - APACHE IV,,Checkbox,,1097,78
6868066,5,sdv-pii-n8l8n,sdv-pii-5b46e,carevue,chartevents,,,,,2994,-1
1733390,3501,sdv-pii-tcys2,,hospital,microbiologyevents,ORGANISM,,,,6472,61
13504998,3207,sdv-pii-f9x41,,metavision,chartevents,Cardiovascular (Pacer Data),mA,Numeric,,8153,26
15446138,518,sdv-pii-568m4,,metavision,datetimeevents,Access Lines - Invasive,,Date time,,3297,10
9639178,606,sdv-pii-9inz8,,carevue,inputevents_cv,ANTIBACTERIUM,,,,5495,39
5884675,96,sdv-pii-d9d0r,,metavision,chartevents,Dialysis,ml/hr,Numeric,,5958,28
10176494,8526,sdv-pii-br2lj,,carevue,chartevents,,,,,9018,-1
5435028,592,sdv-pii-mh36i,,carevue,chartevents,,,,,11776,-1
2917797,81966,sdv-pii-jty9y,,hospital,microbiologyevents,SPECIMEN,,,,4444,62
6423678,46,sdv-pii-mol2n,,metavision,chartevents,Skin - Impairment,cm,Numeric,,8706,87
15632433,6152,sdv-pii-ymmj9,sdv-pii-pnqr0,carevue,chartevents,,,,,6870,-1
6808642,3181,sdv-pii-ef6g2,,carevue,chartevents,Case Management,,,,8164,35
5653066,84157,sdv-pii-tplmf,,carevue,microbiologyevents,,,,,2364,-1
10971315,7,sdv-pii-968lw,,metavision,chartevents,Adm History/FHPA,,Checkbox,,117,39
11897719,25374,sdv-pii-eyy5r,sdv-pii-yozzb,metavision,chartevents,NICOM,mmHg,Numeric,,4924,58
6073591,9278,sdv-pii-bzktg,,metavision,chartevents,Skin - Impairment,,Text,,7599,74
16096063,327,sdv-pii-vuhqj,,carevue,chartevents,,,,,9959,-1
10714749,18,sdv-pii-30hh5,,carevue,chartevents,Hematology,,,,8460,28
16425666,4376,sdv-pii-yg6xi,,metavision,chartevents,Pain/Sedation,,Text,,6367,83
15784900,2885,sdv-pii-1kqp5,sdv-pii-4xxie,metavision,chartevents,Skin - Incisions,,Text,,6002,87
11152577,98,sdv-pii-kskwp,,carevue,inputevents_cv,Free Form Intake,,,,6267,39
12012615,77,sdv-pii-2d14b,,carevue,inputevents_cv,Free Form Intake,,,,11485,39
11360128,1142,sdv-pii-n61fe,,carevue,chartevents,Free Form Intake,,,,3783,39
10075642,107,sdv-pii-ye8un,,metavision,chartevents,Pain/Sedation,mL,Numeric,,11459,66
2701565,12784,sdv-pii-iffx9,sdv-pii-7n83s,metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,,9885,62
3458763,7083,sdv-pii-ku7sq,,metavision,outputevents,Respiratory,bpm,Numeric,,7747,67
2567158,9571,sdv-pii-7q8ic,,metavision,inputevents_mv,Nutrition - Supplements,mL,Solution,,5007,62
6397634,407095,sdv-pii-m3tyj,,metavision,chartevents,Skin - Impairment,,Text,,9293,80
11824084,764,sdv-pii-s9yhf,sdv-pii-e19h5,metavision,inputevents_mv,Medications,units,Solution,,3561,47
7186811,75486,sdv-pii-gnjl1,sdv-pii-ehmju,hospital,microbiologyevents,ORGANISM,,,,2412,59
8542253,585,sdv-pii-q5t35,,carevue,outputevents,,,,,4690,-1
292165,91,sdv-pii-8rfus,,metavision,chartevents,Scores - APACHE IV (2),,Checkbox,,4197,14
1410959,957,sdv-pii-n6fw6,,metavision,procedureevents_mv,3-Significant Events,,Process,,2579,10
3634265,28,sdv-pii-bbrqw,,metavision,chartevents,Treatments,,Checkbox,,8197,93
4315406,2425,sdv-pii-lyids,,metavision,inputevents_mv,Fluids - Other (Not In Use),mL,Solution,,9087,37
5554725,8796,sdv-pii-rr9t0,,hospital,microbiologyevents,ORGANISM,,,,7344,63
15808846,241,sdv-pii-zpfc6,,metavision,inputevents_mv,Medications,mcg,Solution,,2786,31
15139154,4272,sdv-pii-5kgek,sdv-pii-ze6i0,metavision,chartevents,Heme/Coag,mL,Numeric,,6176,18
3349318,7289,sdv-pii-nnqpk,,metavision,chartevents,Hemodynamics,,Numeric,,1896,52
4439060,549,sdv-pii-zzktu,sdv-pii-rzo5v,carevue,chartevents,,,,,2494,-1
3670593,3448,sdv-pii-y3n3x,,carevue,chartevents,,,,,9809,-1
11364678,93769,sdv-pii-qwik6,,carevue,chartevents,,,,,1512,-1
10477485,556,sdv-pii-iugp6,,metavision,chartevents,Respiratory,,Text,,2647,69
13558802,7583,sdv-pii-98ht6,,metavision,datetimeevents,Access Lines - Invasive,,Date time,,246,17
12500364,67,sdv-pii-66o4r,,metavision,datetimeevents,Access Lines - Peripheral,,Date time,,1630,16
5107513,7023,sdv-pii-5f236,,carevue,inputevents_cv,Free Form Intake,,,,9167,38
1379239,58856,sdv-pii-qw0ju,sdv-pii-k8nia,metavision,chartevents,Routine Vital Signs,?C,Numeric,,3929,76
11280629,247,sdv-pii-yann7,,metavision,chartevents,PA Line Insertion,L/min/m2,Numeric,,3455,66
13644840,502,sdv-pii-qj2x1,,metavision,chartevents,6-Cultures,,,,2742,13
3189830,1588,sdv-pii-2573v,,carevue,inputevents_cv,Free Form Intake,,,,767,38
455146,93505,sdv-pii-737fh,,metavision,chartevents,PA Line Insertion,insp/min,Numeric,,5264,32
6581511,72,sdv-pii-uf0it,,metavision,chartevents,PA Line Insertion,%,Numeric,,6924,62
1147594,68,sdv-pii-g31b8,,metavision,inputevents_mv,Enzymes,mL,Solution,,6044,28
1352671,31,sdv-pii-84tz4,,carevue,chartevents,,,,,2253,-1
15407532,383,sdv-pii-uf0uc,,metavision,chartevents,Skin - Impairment,L/min/m2,Numeric,,9408,82
15832555,447,sdv-pii-4nqay,,carevue,chartevents,,,,,4106,-1
15904493,7932,sdv-pii-nulxi,,carevue,chartevents,,,,,7703,-1
10975483,14,sdv-pii-btoci,,metavision,chartevents,Lumbar Puncture,,Text,,3461,69
5881273,452,sdv-pii-0hixb,,metavision,chartevents,Scores - APACHE IV,mL,Numeric,,5840,66
16269165,71,sdv-pii-q0y9b,,metavision,chartevents,Drains,kcal/kg,Numeric,,7836,59
680220,991,sdv-pii-gj94k,,carevue,inputevents_cv,Free Form Intake,,,,6296,38
6945064,18,sdv-pii-nc5ct,,carevue,chartevents,,,,,3767,-1
13063731,5558,sdv-pii-1pgsm,sdv-pii-yjvs1,metavision,outputevents,PiCCO,dynes.sec.cm-5/m2,Numeric,,6590,69
10403306,712,sdv-pii-1epio,,metavision,chartevents,PA Line Insertion,%,Numeric,,6263,64
4229120,206,sdv-pii-bg361,,metavision,procedureevents_mv,Nutrition - Supplements,g/dl,Numeric,,1082,50
13759671,72769,sdv-pii-isd1a,,metavision,procedureevents_mv,Drains,,Process,,3677,10
9517868,37,sdv-pii-yfo8g,,metavision,chartevents,Other ABGs,,Checkbox,,8505,26
